      0.0000      1.0000      0.9000      0.9000     -0.3536     -0.0962      3.7230      0.0000  4.3897E-02      0.0000  8.4049E+02
    160.2952      1.0000      0.9000      0.9000     -0.3510     -0.0955      3.7232      0.0000  4.3897E-02      0.0000  8.1682E+02
    320.5904      1.0000      0.9000      0.9000     -0.3484     -0.0947      3.7235      0.0000  4.3897E-02      0.0000  7.9498E+02
    480.8856      1.0000      0.9000      0.9000     -0.3458     -0.0940      3.7238      0.0000  4.3897E-02      0.0000  7.7474E+02
    641.1808      1.0000      0.9000      0.9000     -0.3431     -0.0932      3.7241      0.0000  4.3897E-02      0.0000  7.5590E+02
    801.4760      1.0000      0.9000      0.9000     -0.3403     -0.0924      3.7244      0.0000  4.3897E-02      0.0000  7.3831E+02
    961.7712      1.0000      0.9000      0.9000     -0.3375     -0.0917      3.7247      0.0000  4.3898E-02      0.0000  7.2182E+02
   1122.0664      1.0000      0.9000      0.9000     -0.3347     -0.0909      3.7251      0.0000  4.3898E-02      0.0000  7.0633E+02
   1282.3617      1.0000      0.9000      0.9000     -0.3318     -0.0902      3.7254      0.0000  4.3899E-02      0.0000  6.9173E+02
   1442.6569      1.0000      0.9000      0.9000     -0.3289     -0.0894      3.7257      0.0000  4.3900E-02      0.0000  6.7794E+02
   1602.9520      1.0000      0.9000      0.9000     -0.3260     -0.0886      3.7261      0.0000  4.3902E-02      0.0000  6.6488E+02
   1763.2473      1.0000      0.9000      0.9000     -0.3230     -0.0878      3.7264      0.0000  4.3904E-02      0.0000  6.5248E+02
   1923.5425      1.0000      0.9000      0.9000     -0.3199     -0.0870      3.7268      0.0000  4.3907E-02      0.0000  6.4070E+02
   2083.8376      1.0000      0.9000      0.9000     -0.3168     -0.0862      3.7272      0.0000  4.3911E-02      0.0000  6.2947E+02
   2244.1328      1.0000      0.9000      0.9000     -0.3137     -0.0854      3.7276      0.0000  4.3916E-02      0.0000  6.1876E+02
   2404.4280      1.0000      0.9000      0.9000     -0.3105     -0.0846      3.7279      0.0000  4.3922E-02      0.0000  6.0852E+02
   2564.7234      1.0000      0.9000      0.9000     -0.3073     -0.0838      3.7283      0.0000  4.3929E-02      0.0000  5.9871E+02
   2725.0186      1.0000      0.9000      0.9000     -0.3040     -0.0829      3.7287      0.0000  4.3937E-02      0.0000  5.8930E+02
   2885.3137      1.0000      0.9000      0.9000     -0.3007     -0.0821      3.7291      0.0000  4.3947E-02      0.0000  5.8027E+02
   3045.6089      1.0000      0.9000      0.9000     -0.2973     -0.0812      3.7295      0.0000  4.3958E-02      0.0000  5.7158E+02
   3205.9041      1.0000      0.9000      0.9000     -0.2939     -0.0803      3.7299      0.0000  4.3971E-02      0.0000  5.6322E+02
   3366.1992      1.0000      0.9000      0.9000     -0.2905     -0.0794      3.7304      0.0000  4.3986E-02      0.0000  5.5515E+02
   3526.4946      1.0000      0.9000      0.9000     -0.2870     -0.0785      3.7308      0.0000  4.4003E-02      0.0000  5.4737E+02
   3686.7898      1.0000      0.9000      0.9000     -0.2835     -0.0776      3.7312      0.0000  4.4022E-02      0.0000  5.3985E+02
   3847.0850      1.0000      0.9000      0.9000     -0.2799     -0.0767      3.7316      0.0000  4.4043E-02      0.0000  5.3256E+02
   4007.3801      1.0000      0.9000      0.9000     -0.2763     -0.0757      3.7321      0.0000  4.4066E-02      0.0000  5.2551E+02
   4167.6753      1.0000      0.9000      0.9000     -0.2726     -0.0748      3.7325      0.0000  4.4092E-02      0.0000  5.1867E+02
   4327.9707      1.0000      0.9000      0.9000     -0.2689     -0.0738      3.7329      0.0000  4.4120E-02      0.0000  5.1204E+02
   4488.2656      1.0000      0.9000      0.9000     -0.2652     -0.0728      3.7334      0.0000  4.4151E-02      0.0000  5.0559E+02
   4648.5610      1.0000      0.9000      0.9000     -0.2614     -0.0717      3.7338      0.0000  4.4185E-02      0.0000  4.9931E+02
   4808.8560      1.0000      0.9000      0.9000     -0.2576     -0.0707      3.7342      0.0000  4.4222E-02      0.0000  4.9320E+02
   4969.1514      1.0000      0.9000      0.9000     -0.2537     -0.0696      3.7347      0.0000  4.4261E-02      0.0000  4.8725E+02
   5129.4468      1.0000      0.9000      0.9000     -0.2498     -0.0686      3.7351      0.0000  4.4304E-02      0.0000  4.8145E+02
