      0.0000      1.0000      4.0000      4.0000      2.3819      0.3585      4.1795      0.0000  1.0000E-10      0.0000  4.7309E+03
      1.7766      1.0000      4.0000      4.0000      2.3836      0.3606      4.1789      0.0000  1.0000E-10      0.0000  4.7043E+03
      3.5533      1.0000      4.0000      4.0000      2.3855      0.3628      4.1782      0.0000  1.0000E-10      0.0000  4.6779E+03
      5.3299      1.0000      4.0000      4.0000      2.3873      0.3650      4.1776      0.0000  1.0000E-10      0.0000  4.6515E+03
      7.1066      1.0000      4.0000      4.0000      2.3891      0.3672      4.1769      0.0000  1.0000E-10      0.0000  4.6252E+03
      8.8832      1.0000      4.0000      4.0000      2.3910      0.3694      4.1763      0.0000  1.0000E-10      0.0000  4.5989E+03
     10.6599      1.0000      4.0000      4.0000      2.3930      0.3716      4.1757      0.0000  1.0000E-10      0.0000  4.5727E+03
     12.4365      1.0000      4.0000      4.0000      2.3949      0.3738      4.1751      0.0000  1.0000E-10      0.0000  4.5465E+03
     14.2132      1.0000      4.0000      4.0000      2.3969      0.3760      4.1745      0.0000  1.0000E-10      0.0000  4.5204E+03
     15.9898      1.0000      4.0000      4.0000      2.3989      0.3782      4.1739      0.0000  1.0000E-10      0.0000  4.4942E+03
     17.7664      1.0000      4.0000      4.0000      2.4009      0.3805      4.1733      0.0000  1.0000E-10      0.0000  4.4681E+03
     19.5431      1.0000      4.0000      4.0000      2.4030      0.3827      4.1727      0.0000  1.0000E-10      0.0000  4.4419E+03
     21.3197      1.0000      4.0000      4.0000      2.4051      0.3849      4.1721      0.0000  1.0000E-10      0.0000  4.4157E+03
     23.0964      1.0000      4.0000      4.0000      2.4072      0.3872      4.1715      0.0000  1.0000E-10      0.0000  4.3895E+03
     24.8730      1.0000      4.0000      4.0000      2.4094      0.3895      4.1709      0.0000  1.0000E-10      0.0000  4.3633E+03
     26.6497      1.0000      4.0000      4.0000      2.4116      0.3917      4.1703      0.0000  1.0000E-10      0.0000  4.3371E+03
     28.4263      1.0000      4.0000      4.0000      2.4138      0.3940      4.1697      0.0000  1.0000E-10      0.0000  4.3108E+03
     30.2029      1.0000      4.0000      4.0000      2.4160      0.3963      4.1691      0.0000  1.0000E-10      0.0000  4.2844E+03
     31.9796      1.0000      4.0000      4.0000      2.4183      0.3987      4.1685      0.0000  1.0000E-10      0.0000  4.2580E+03
     33.7562      1.0000      4.0000      4.0000      2.4206      0.4010      4.1679      0.0000  1.0000E-10      0.0000  4.2315E+03
     35.5329      1.0000      4.0000      4.0000      2.4230      0.4033      4.1673      0.0000  1.0000E-10      0.0000  4.2049E+03
     37.3095      1.0000      4.0000      4.0000      2.4253      0.4057      4.1668      0.0000  1.0000E-10      0.0000  4.1783E+03
     39.0862      1.0000      4.0000      4.0000      2.4277      0.4081      4.1662      0.0000  1.0000E-10      0.0000  4.1515E+03
     40.8628      1.0000      4.0000      4.0000      2.4301      0.4105      4.1656      0.0000  1.0000E-10      0.0000  4.1247E+03
     42.6395      1.0000      4.0000      4.0000      2.4326      0.4129      4.1650      0.0000  1.0000E-10      0.0000  4.0977E+03
     44.4161      1.0000      4.0000      4.0000      2.4351      0.4154      4.1644      0.0000  1.0000E-10      0.0000  4.0706E+03
     46.1927      1.0000      4.0000      4.0000      2.4376      0.4178      4.1638      0.0000  1.0000E-10      0.0000  4.0434E+03
     47.9694      1.0000      4.0000      4.0000      2.4401      0.4203      4.1632      0.0000  1.0000E-10      0.0000  4.0161E+03
     49.7460      1.0000      4.0000      4.0000      2.4427      0.4228      4.1625      0.0000  1.0000E-10      0.0000  3.9887E+03
     51.5227      1.0000      4.0000      4.0000      2.4453      0.4254      4.1619      0.0000  1.0000E-10      0.0000  3.9611E+03
     53.2993      1.0000      4.0000      4.0000      2.4480      0.4279      4.1613      0.0000  1.0000E-10      0.0000  3.9334E+03
     55.0760      1.0000      4.0000      4.0000      2.4506      0.4305      4.1607      0.0000  1.0000E-10      0.0000  3.9055E+03
     56.8526      1.0000      4.0000      4.0000      2.4533      0.4331      4.1600      0.0000  1.0000E-10      0.0000  3.8775E+03
     58.6293      1.0000      4.0000      4.0000      2.4560      0.4357      4.1594      0.0000  1.0000E-10      0.0000  3.8493E+03
     60.4059      1.0000      4.0000      4.0000      2.4588      0.4384      4.1588      0.0000  1.0000E-10      0.0000  3.8209E+03
     62.1825      1.0000      4.0000      4.0000      2.4616      0.4411      4.1581      0.0000  1.0000E-10      0.0000  3.7924E+03
     63.9592      1.0000      4.0000      4.0000      2.4644      0.4438      4.1574      0.0000  1.0000E-10      0.0000  3.7637E+03
     65.7358      1.0000      4.0000      4.0000      2.4672      0.4466      4.1568      0.0000  1.0000E-10      0.0000  3.7348E+03
     67.5125      1.0000      4.0000      4.0000      2.4701      0.4494      4.1561      0.0000  1.0000E-10      0.0000  3.7058E+03
     69.2891      1.0000      4.0000      4.0000      2.4730      0.4522      4.1554      0.0000  1.0000E-10      0.0000  3.6765E+03
     71.0658      1.0000      4.0000      4.0000      2.4759      0.4551      4.1547      0.0000  1.0000E-10      0.0000  3.6471E+03
     72.8424      1.0000      4.0000      4.0000      2.4789      0.4580      4.1540      0.0000  1.0000E-10      0.0000  3.6174E+03
     74.6190      1.0000      4.0000      4.0000      2.4819      0.4609      4.1533      0.0000  1.0000E-10      0.0000  3.5876E+03
     76.3957      1.0000      4.0000      4.0000      2.4849      0.4639      4.1526      0.0000  1.0000E-10      0.0000  3.5575E+03
     78.1723      1.0000      4.0000      4.0000      2.4879      0.4669      4.1518      0.0000  1.0000E-10      0.0000  3.5273E+03
     79.9490      1.0000      4.0000      4.0000      2.4910      0.4699      4.1511      0.0000  1.0000E-10      0.0000  3.4968E+03
     81.7256      1.0000      4.0000      4.0000      2.4941      0.4730      4.1503      0.0000  1.0000E-10      0.0000  3.4661E+03
     83.5023      1.0000      4.0000      4.0000      2.4972      0.4761      4.1495      0.0000  1.0000E-10      0.0000  3.4352E+03
     85.2789      1.0000      4.0000      4.0000      2.5004      0.4793      4.1487      0.0000  1.0000E-10      0.0000  3.4041E+03
     87.0556      1.0000      4.0000      4.0000      2.5036      0.4825      4.1479      0.0000  1.0000E-10      0.0000  3.3727E+03
     88.8322      1.0000      4.0000      4.0000      2.5068      0.4857      4.1471      0.0000  1.0000E-10      0.0000  3.3411E+03
     90.6088      1.0000      4.0000      4.0000      2.5101      0.4890      4.1463      0.0000  1.0000E-10      0.0000  3.3093E+03
     92.3855      1.0000      4.0000      4.0000      2.5134      0.4924      4.1454      0.0000  1.0000E-10      0.0000  3.2772E+03
     94.1621      1.0000      4.0000      4.0000      2.5167      0.4958      4.1446      0.0000  1.0000E-10      0.0000  3.2448E+03
     95.9388      1.0000      4.0000      4.0000      2.5200      0.4992      4.1437      0.0000  1.0000E-10      0.0000  3.2122E+03
